new_id,publish_date,congress,category,issue,mid
2668556726,2022/5/24,117,商业,Commerce,R000615
2502214361,2021/3/18,117,外交,Foreign Affairs,R000615
2696742740,2022/7/31,117,商业,Commerce,R000615
2704118631,2022/8/19,117,国会政治行动,Congressional political operations,R000615
2536109260,2021/6/2,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",R000615
2607083277,2021/12/6,117,人权,Human Rights,R000615
2609103256,2021/12/12,117,人权,Human Rights,R000615
2545531886,2021/6/28,117,外交,Foreign Affairs,R000615
2487137481,2021/2/8,117,外交,Foreign Affairs,R000615
2532530868,2021/5/27,117,经济和公共财政,Economics and Public Finance,R000615
2477382452,2021/1/13,117,外交,Foreign Affairs,R000615
2519832696,2021/4/30,117,"科学, 技术, 通信","Science, Technology, Communications",R000615
2735285094,2022/11/11,117,国会政治行动,Congressional political operations,R000615
2482318449,2021/1/28,117,国会政治行动,Congressional political operations,R000615
2515049035,2021/4/20,117,环境保护,Environmental Protection,R000615
2626365359,2022/2/8,117,国际贸易,International Trade,S000168
2621421272,2022/1/20,117,国会政治行动,Congressional political operations,S000168
2608137581,2021/12/6,117,商业,Commerce,S000244
2544915749,2021/7/1,117,政府运作和政治,Government Operations and Politics,S000510
2717904329,2022/9/1,117,"艺术, 文化, 宗教","Art, Culture, Religion",S000510
2736326526,2022/11/15,117,武装部队,Armed Forces,S000510
2734647542,2022/11/10,117,武装部队,Armed Forces,S000510
2512754310,2021/4/15,117,武装部队,Armed Forces,S000510
2733493568,2022/11/1,117,经济和公共财政,Economics and Public Finance,S000510
2584601177,2021/12/1,117,经济和公共财政,Economics and Public Finance,S000510
2685100567,2022/7/1,117,社会科学与历史,Social Science and History,S000510
2595957428,2021/11/1,117,政府运作和政治,Government Operations and Politics,S000510
2485077818,2021/2/1,117,国际贸易,International Trade,S000510
2556002305,2021/7/26,117,社会福利,Social Welfare,S000510
2735928593,2022/9/1,117,经济和公共财政,Economics and Public Finance,S000510
2625554386,2022/2/5,117,经济和公共财政,Economics and Public Finance,S000510
2646986141,2022/4/1,117,环境保护,Environmental Protection,S000510
2571494686,2021/9/1,117,环境保护,Environmental Protection,S000510
2483771731,2021/2/1,117,国际贸易,International Trade,S000510
2637470012,2022/3/9,117,武装部队,Armed Forces,S000510
2553401083,2021/7/20,117,武装部队,Armed Forces,S000510
2591826668,2021/11/2,117,武装部队,Armed Forces,S000510
2547646064,2021/7/2,117,金融和金融部门,Finance and Financial Sector,S000510
2598299843,2021/11/17,117,武装部队,Armed Forces,S000510
2598300425,2021/11/17,117,武装部队,Armed Forces,S000510
2678985805,2022/6/21,117,武装部队,Armed Forces,S000510
2558722321,2021/8/5,117,能源,Energy,S000770
2635256304,2022/3/2,117,环境保护,Environmental Protection,S000770
2742698560,2022/11/29,117,经济和公共财政,Economics and Public Finance,S000770
2479393036,2021/1/23,117,外交,Foreign Affairs,S000770
2731825086,2022/11/1,117,环境保护,Environmental Protection,S000770
2698322011,2022/8/4,117,经济和公共财政,Economics and Public Finance,S000770
2696319491,2022/7/29,117,税收,Taxation,S000770
2675081574,2022/6/10,117,法律,Law,S000929
2649771300,2022/4/8,117,法律,Law,S001141
2478141485,2021/1/15,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",S001141
2659810745,2022/5/5,117,国会政治行动,Congressional political operations,S001135
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,S001135
2621421272,2022/1/20,117,国会政治行动,Congressional political operations,S001135
2516947162,2021/4/25,117,国会政治行动,Congressional political operations,S001176
2760550940,2023/1/3,117,国家安全,National Security,S001176
2620837242,2022/1/3,117,国会政治行动,Congressional political operations,S001176
2554497758,2021/7/23,117,健康,Health,S001176
2610238683,2021/12/15,117,国际贸易,International Trade,S001176
2512401282,2021/4/13,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",S001184
2493261433,2021/2/25,117,国际贸易,International Trade,S001184
2547168419,2021/7/1,117,经济和公共财政,Economics and Public Finance,S001184
2621421272,2022/1/20,117,国会政治行动,Congressional political operations,S001184
2599958920,2021/11/19,117,健康,Health,S001180
2655118598,2022/4/25,117,健康,Health,S001180
2706930113,2022/8/26,117,国会政治行动,Congressional political operations,S001180
2624597273,2022/2/1,117,国际贸易,International Trade,S001180
2563486459,2021/8/23,117,金融和金融部门,Finance and Financial Sector,S001180
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,S001180
2637470012,2022/3/9,117,武装部队,Armed Forces,S001189
2623033090,2022/1/27,117,国家安全,National Security,S001195
2673383219,2022/6/13,117,税收,Taxation,S001195
2607332376,2021/11/29,117,"艺术, 文化, 宗教","Art, Culture, Religion",S001195
2724398026,2022/10/13,117,国会政治行动,Congressional political operations,S001195
2724767734,2022/10/14,117,税收,Taxation,S001195
2682572429,2022/6/30,117,国际贸易,International Trade,S001194
2673559828,2022/6/6,117,武装部队,Armed Forces,S001198
2608069974,2021/12/9,117,金融和金融部门,Finance and Financial Sector,S001198
2549093477,2021/6/1,117,武装部队,Armed Forces,S001198
2734648632,2022/11/10,117,外交,Foreign Affairs,S001198
2736326099,2022/11/15,117,外交,Foreign Affairs,S001198
2518756861,2021/4/27,117,人权,Human Rights,S001198
2557509500,2021/8/3,117,外交,Foreign Affairs,S001198
2631683812,2022/3/1,117,外交,Foreign Affairs,S001198
2851227957,2022/7/1,117,健康,Health,S001198
2595306133,2021/11/9,117,武装部队,Armed Forces,S001198
2631746139,2022/2/22,117,武装部队,Armed Forces,S001198
2488353006,2021/2/11,117,政府运作和政治,Government Operations and Politics,S001198
2488031444,2021/2/12,117,犯罪和执法,Crime and Law Enforcement,S001207
2623499061,2022/1/28,117,经济和公共财政,Economics and Public Finance,S001207
2626221114,2022/2/7,117,商业,Commerce,T000464
2607434206,2021/12/7,117,外交,Foreign Affairs,T000464
2502251578,2021/3/5,117,外交,Foreign Affairs,T000464
2648132149,2022/4/7,117,健康,Health,T000464
2512118358,2021/4/2,117,国会政治行动,Congressional political operations,T000464
2504842670,2021/3/24,117,国际贸易,International Trade,T000464
2519045622,2021/4/16,117,外交,Foreign Affairs,T000464
2562944686,2021/8/13,117,政府运作和政治,Government Operations and Politics,T000464
2533825002,2021/5/21,117,武装部队,Armed Forces,T000464
2555433819,2021/6/4,117,武装部队,Armed Forces,T000464
2585988353,2021/10/15,117,健康,Health,T000464
2594717091,2021/10/29,117,健康,Health,T000464
2621564437,2021/12/3,117,公共土地和自然资源,Public Lands and Natural Resources,T000464
2731825086,2022/11/1,117,环境保护,Environmental Protection,T000464
2596626630,2021/11/1,117,政府运作和政治,Government Operations and Politics,T000464
2628530676,2022/2/15,117,国际贸易,International Trade,T000464
2559934427,2021/8/10,117,经济和公共财政,Economics and Public Finance,T000464
2557916954,2021/8/4,117,武装部队,Armed Forces,T000464
2753442834,2022/12/12,117,国会政治行动,Congressional political operations,T000464
2747118869,2022/12/6,117,政府运作和政治,Government Operations and Politics,T000464
2496201341,2021/3/4,117,健康,Health,T000464
2486196998,2021/2/4,117,人权,Human Rights,S001217
2688114792,2022/7/12,117,外交,Foreign Affairs,S001217
2688115069,2022/7/12,117,外交,Foreign Affairs,S001217
2720220725,2022/10/2,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",S001217
2732991431,2022/11/7,117,外交,Foreign Affairs,S001217
2597872363,2021/11/16,117,政府运作和政治,Government Operations and Politics,S001217
2710982505,2022/9/6,117,经济和公共财政,Economics and Public Finance,S001217
2707465613,2022/8/26,117,应急管理,Emergency Management,S001217
2718701738,2022/9/27,117,国会政治行动,Congressional political operations,S001217
2685465618,2022/7/6,117,劳动和就业,Labor and Employment,S001217
2662068146,2022/5/10,117,经济和公共财政,Economics and Public Finance,S001217
2578943873,2021/9/30,117,政府运作和政治,Government Operations and Politics,S001217
2663129668,2022/5/12,117,健康,Health,S001217
2693949558,2022/7/15,117,国际贸易,International Trade,S001217
2667263522,2022/5/10,117,经济和公共财政,Economics and Public Finance,S001217
2705823134,2022/8/19,117,经济和公共财政,Economics and Public Finance,S001217
2714940568,2022/9/9,117,国际贸易,International Trade,S001217
2708790114,2022/8/26,117,经济和公共财政,Economics and Public Finance,S001217
2727235597,2022/10/14,117,经济和公共财政,Economics and Public Finance,S001217
2721358640,2022/9/30,117,经济和公共财政,Economics and Public Finance,S001217
2725646898,2022/10/7,117,国际贸易,International Trade,S001217
2532779205,2021/6/1,117,健康,Health,S001217
2757529618,2022/12/16,117,经济和公共财政,Economics and Public Finance,S001217
2739800845,2022/11/18,117,经济和公共财政,Economics and Public Finance,S001217
2753736260,2022/12/2,117,经济和公共财政,Economics and Public Finance,S001217
2755906869,2022/12/9,117,经济和公共财政,Economics and Public Finance,S001217
2681902436,2022/6/10,117,经济和公共财政,Economics and Public Finance,S001217
2666973095,2022/5/13,117,国际贸易,International Trade,S001217
2674458465,2022/6/3,117,经济和公共财政,Economics and Public Finance,S001217
2684213100,2022/6/24,117,国际贸易,International Trade,S001217
2719738410,2022/10/1,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",S001217
2672837663,2022/6/3,117,政府运作和政治,Government Operations and Politics,S001217
2731220777,2022/10/24,117,政府运作和政治,Government Operations and Politics,S001217
2639718877,2022/3/4,117,经济和公共财政,Economics and Public Finance,S001217
2667262985,2022/5/9,117,经济和公共财政,Economics and Public Finance,S001217
2677072614,2022/6/3,117,经济和公共财政,Economics and Public Finance,S001217
2716601191,2022/9/13,117,经济和公共财政,Economics and Public Finance,S001217
2732572012,2022/1/1,117,商业,Commerce,S001217
2699824953,2022/8/8,117,政府运作和政治,Government Operations and Politics,S001217
2610837792,2021/12/17,117,经济和公共财政,Economics and Public Finance,S001217
2649837805,2022/4/13,117,经济和公共财政,Economics and Public Finance,S001217
2595306133,2021/11/9,117,武装部队,Armed Forces,S001217
2559934427,2021/8/10,117,经济和公共财政,Economics and Public Finance,S001217
2753442834,2022/12/12,117,国会政治行动,Congressional political operations,S001217
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,S001217
2640096572,2022/3/14,117,国会政治行动,Congressional political operations,T000193
2622302869,2022/1/24,117,"科学, 技术, 通信","Science, Technology, Communications",T000238
2593160435,2021/11/4,117,国际贸易,International Trade,T000238
2724182845,2022/10/13,117,"科学, 技术, 通信","Science, Technology, Communications",T000238
2753510987,2022/12/13,117,国家安全,National Security,T000238
2622626223,2022/1/25,117,金融和金融部门,Finance and Financial Sector,T000238
2547168419,2021/7/1,117,经济和公共财政,Economics and Public Finance,V000135
2633105345,2022/2/25,117,武装部队,Armed Forces,T000463
2618383168,2022/1/10,117,武装部队,Armed Forces,T000463
2631746139,2022/2/22,117,武装部队,Armed Forces,T000463
2723583028,2022/10/6,117,"科学, 技术, 通信","Science, Technology, Communications",T000469
2724915983,2022/10/6,117,"科学, 技术, 通信","Science, Technology, Communications",T000469
2512754310,2021/4/15,117,武装部队,Armed Forces,T000468
2640116993,2022/3/17,117,武装部队,Armed Forces,T000476
2493865944,2021/2/15,117,健康,Health,T000476
2492713390,2021/2/12,117,外交,Foreign Affairs,T000476
2498620620,2021/2/19,117,国际贸易,International Trade,T000476
2628874584,2022/2/15,117,人权,Human Rights,T000476
2548433249,2021/7/1,117,外交,Foreign Affairs,T000476
2502251441,2021/2/26,117,外交,Foreign Affairs,T000476
2502251578,2021/3/5,117,外交,Foreign Affairs,T000476
2716552746,2022/9/22,117,国际贸易,International Trade,T000476
2579401838,2021/10/6,117,武装部队,Armed Forces,T000476
2512118358,2021/4/2,117,国会政治行动,Congressional political operations,T000476
2519045622,2021/4/16,117,外交,Foreign Affairs,T000476
2533825002,2021/5/21,117,武装部队,Armed Forces,T000476
2555433819,2021/6/4,117,武装部队,Armed Forces,T000476
2562944686,2021/8/13,117,政府运作和政治,Government Operations and Politics,T000476
2491986364,2021/2/5,117,政府运作和政治,Government Operations and Politics,T000476
2642593396,2022/3/24,117,国会政治行动,Congressional political operations,T000476
2682572429,2022/6/30,117,国际贸易,International Trade,T000476
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,T000476
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,T000476
2711874479,2022/9/9,117,外交,Foreign Affairs,T000478
2714949831,2022/9/15,117,外交,Foreign Affairs,T000478
2714949980,2022/9/15,117,外交,Foreign Affairs,T000478
2711874465,2022/9/9,117,外交,Foreign Affairs,T000478
2547168419,2021/7/1,117,经济和公共财政,Economics and Public Finance,T000482
2562944686,2021/8/13,117,政府运作和政治,Government Operations and Politics,T000484
2647911127,2022/4/7,117,国会政治行动,Congressional political operations,U000031
2482318449,2021/1/28,117,国会政治行动,Congressional political operations,U000031
2584042300,2021/10/7,117,健康,Health,U000040
2562944686,2021/8/13,117,政府运作和政治,Government Operations and Politics,U000040
2659810745,2022/5/5,117,国会政治行动,Congressional political operations,V000136
2648273130,2022/4/1,117,武装部队,Armed Forces,V000130
2653588857,2022/4/8,117,联盟和集体安全,Alliance and Collective Security,V000130
2559926844,2021/8/11,117,商业,Commerce,S000320
2559688625,2021/8/10,117,金融和金融部门,Finance and Financial Sector,S000320
2481857656,2021/1/27,117,外交,Foreign Affairs,R000584
2488031444,2021/2/12,117,犯罪和执法,Crime and Law Enforcement,P000609
2724915983,2022/10/6,117,"科学, 技术, 通信","Science, Technology, Communications",G000555
2562944900,2021/10/1,117,交通与公共工程,Transportation and Public Works,G000555
2478870427,2021/1/19,117,武装部队,Armed Forces,G000555
2554130647,2021/7/22,117,武装部队,Armed Forces,G000555
2475969840,2021/1/7,117,政府运作和政治,Government Operations and Politics,G000555
2558063515,2021/8/5,117,政府运作和政治,Government Operations and Politics,L000557
2582808994,2021/10/15,117,移民,Immigration,L000557
2608092363,2021/12/7,117,,,L000571
2516947162,2021/4/25,117,国会政治行动,Congressional political operations,L000571
2555714752,2021/7/28,117,国际金融,International Finance,L000571
2578911323,2021/10/5,117,,,L000571
2512581077,2021/4/14,117,金融和金融部门,Finance and Financial Sector,L000571
2637210149,2022/3/8,117,犯罪和执法,Crime and Law Enforcement,L000571
2584042300,2021/10/7,117,健康,Health,R000515
2492714241,2021/2/11,117,交通与公共工程,Transportation and Public Works,C000174
2502251578,2021/3/5,117,外交,Foreign Affairs,C000174
2512118358,2021/4/2,117,国会政治行动,Congressional political operations,C000174
2519045622,2021/4/16,117,外交,Foreign Affairs,C000174
2533825002,2021/5/21,117,武装部队,Armed Forces,C000174
2555433819,2021/6/4,117,武装部队,Armed Forces,C000174
2562944686,2021/8/13,117,政府运作和政治,Government Operations and Politics,C000174
2602723357,2021/11/15,117,交通与公共工程,Transportation and Public Works,C000174
2648273130,2022/4/1,117,武装部队,Armed Forces,C000174
2653588857,2022/4/8,117,联盟和集体安全,Alliance and Collective Security,C000174
2716601191,2022/9/13,117,经济和公共财政,Economics and Public Finance,C000174
2639731958,2022/3/4,117,联盟和集体安全,Alliance and Collective Security,C000174
2716601191,2022/9/13,117,经济和公共财政,Economics and Public Finance,S000522
2639731958,2022/3/4,117,联盟和集体安全,Alliance and Collective Security,S000522
2482952158,2021/1/28,117,,,L000579
2701872779,2022/8/14,117,外交,Foreign Affairs,L000579
2482952158,2021/1/28,117,,,S000148
2701872779,2022/8/14,117,外交,Foreign Affairs,S000148
2609524658,2021/12/10,117,外交,Foreign Affairs,R000588
2655118598,2022/4/25,117,健康,Health,R000588
2502848748,2021/3/18,117,政府运作和政治,Government Operations and Politics,R000588
2544508258,2021/6/23,117,移民,Immigration,R000588
2504842670,2021/3/24,117,国际贸易,International Trade,R000588
2604847780,2021/11/30,117,交通与公共工程,Transportation and Public Works,R000588
2578703865,2021/10/4,117,经济和公共财政,Economics and Public Finance,R000588
2545531886,2021/6/28,117,外交,Foreign Affairs,R000588
2648273130,2022/4/1,117,武装部队,Armed Forces,G000590
2653588857,2022/4/8,117,联盟和集体安全,Alliance and Collective Security,G000590
2578703865,2021/10/4,117,经济和公共财政,Economics and Public Finance,G000590
2545531886,2021/6/28,117,外交,Foreign Affairs,G000590
2757268524,2022/12/1,117,政府运作和政治,Government Operations and Politics,G000592
2706930113,2022/8/26,117,国会政治行动,Congressional political operations,G000592
2678985805,2022/6/21,117,武装部队,Armed Forces,G000592
2623499061,2022/1/28,117,经济和公共财政,Economics and Public Finance,G000592
2757268524,2022/12/1,117,政府运作和政治,Government Operations and Politics,L000600
2706930113,2022/8/26,117,国会政治行动,Congressional political operations,L000600
2678985805,2022/6/21,117,武装部队,Armed Forces,L000600
2623499061,2022/1/28,117,经济和公共财政,Economics and Public Finance,L000600
2608137581,2021/12/6,117,商业,Commerce,H000338
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,S001221
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,M000312
2601583312,2021/11/23,117,能源,Energy,H000874
2679617316,2022/6/22,117,能源,Energy,H000874
2704059396,2022/8/9,117,商业,Commerce,H000874
2602723357,2021/11/15,117,交通与公共工程,Transportation and Public Works,H000874
2599129100,2021/11/6,117,交通与公共工程,Transportation and Public Works,H000874
2629098264,2022/2/4,117,国际贸易,International Trade,H000874
2653588857,2022/4/8,117,联盟和集体安全,Alliance and Collective Security,H000874
2648273130,2022/4/1,117,武装部队,Armed Forces,H000874
2488031444,2021/2/12,117,犯罪和执法,Crime and Law Enforcement,H000874
2621421272,2022/1/20,117,国会政治行动,Congressional political operations,H000874
2621421272,2022/1/20,117,国会政治行动,Congressional political operations,V000131
2584042300,2021/10/7,117,健康,Health,D000096
2631907338,2021/7/1,117,经济和公共财政,Economics and Public Finance,D000096
2706930113,2022/8/26,117,国会政治行动,Congressional political operations,D000096
2584042300,2021/10/7,117,健康,Health,D000230
2631907338,2021/7/1,117,经济和公共财政,Economics and Public Finance,D000230
2706930113,2022/8/26,117,国会政治行动,Congressional political operations,D000230
2714109405,2022/9/13,117,国家安全,National Security,H001042
2502848748,2021/3/18,117,政府运作和政治,Government Operations and Politics,H001042
2558722321,2021/8/5,117,能源,Energy,H001042
2635256304,2022/3/2,117,环境保护,Environmental Protection,H001042
2532265868,2021/6/1,117,法律,Law,H001042
2714109405,2022/9/13,117,国家安全,National Security,H001047
2502848748,2021/3/18,117,政府运作和政治,Government Operations and Politics,H001047
2558722321,2021/8/5,117,能源,Energy,H001047
2635256304,2022/3/2,117,环境保护,Environmental Protection,H001047
2532265868,2021/6/1,117,法律,Law,H001047
2714161843,2022/9/14,117,金融和金融部门,Finance and Financial Sector,D000563
2714161843,2022/9/14,117,金融和金融部门,Finance and Financial Sector,L000480
2476176960,2021/1/8,117,,,M001157
2680173765,2022/6/23,117,外交,Foreign Affairs,M001157
2478072693,2021/1/14,117,人权,Human Rights,M001157
2523075298,2021/5/8,117,,,M001157
2518756861,2021/4/27,117,人权,Human Rights,M001157
2595306133,2021/11/9,117,武装部队,Armed Forces,M001157
2675081574,2022/6/10,117,法律,Law,M001157
2584042300,2021/10/7,117,健康,Health,S001145
2584042300,2021/10/7,117,健康,Health,H001071
2586103185,2021/10/26,117,,,S001150
2512754310,2021/4/15,117,武装部队,Armed Forces,S001150
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,D000633
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,E000293
2492714721,2021/3/1,117,武装部队,Armed Forces,E000179
2640096572,2022/3/14,117,国会政治行动,Congressional political operations,H001096
2714949980,2022/9/15,117,外交,Foreign Affairs,M001202
2711874479,2022/9/9,117,外交,Foreign Affairs,M001202
2714949831,2022/9/15,117,外交,Foreign Affairs,M001202
2711874465,2022/9/9,117,外交,Foreign Affairs,M001202
2640096572,2022/3/14,117,国会政治行动,Congressional political operations,M001202
2678874748,2022/6/20,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",M001202
2680590949,2022/6/25,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",M001202
2659803911,2022/5/5,117,犯罪和执法,Crime and Law Enforcement,M001202
2625409033,2022/2/4,117,"科学, 技术, 通信","Science, Technology, Communications",M001202
2647911127,2022/4/7,117,国会政治行动,Congressional political operations,M001202
2547168419,2021/7/1,117,经济和公共财政,Economics and Public Finance,M001202
2482318449,2021/1/28,117,国会政治行动,Congressional political operations,M001202
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,M001202
2714949980,2022/9/15,117,外交,Foreign Affairs,S000248
2711874479,2022/9/9,117,外交,Foreign Affairs,S000248
2714949831,2022/9/15,117,外交,Foreign Affairs,S000248
2711874465,2022/9/9,117,外交,Foreign Affairs,S000248
2640096572,2022/3/14,117,国会政治行动,Congressional political operations,S000248
2678874748,2022/6/20,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",S000248
2680590949,2022/6/25,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",S000248
2659803911,2022/5/5,117,犯罪和执法,Crime and Law Enforcement,S000248
2625409033,2022/2/4,117,"科学, 技术, 通信","Science, Technology, Communications",S000248
2647911127,2022/4/7,117,国会政治行动,Congressional political operations,S000248
2547168419,2021/7/1,117,经济和公共财政,Economics and Public Finance,S000248
2482318449,2021/1/28,117,国会政治行动,Congressional political operations,S000248
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,S000248
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,L000602
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,E000285
2612037403,2021/12/21,117,环境保护,Environmental Protection,M001213
2612037403,2021/12/21,117,环境保护,Environmental Protection,M001214
2639731958,2022/3/4,117,联盟和集体安全,Alliance and Collective Security,J000294
2547168419,2021/7/1,117,经济和公共财政,Economics and Public Finance,S001215
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,S001215
2547168419,2021/7/1,117,经济和公共财政,Economics and Public Finance,S001218
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,S001218
2635256304,2022/3/2,117,环境保护,Environmental Protection,A000370
2635256304,2022/3/2,117,环境保护,Environmental Protection,F000466
2487137481,2021/2/8,117,外交,Foreign Affairs,L000174
2480684572,2021/1/26,117,经济和公共财政,Economics and Public Finance,L000174
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,L000174
2487137481,2021/2/8,117,外交,Foreign Affairs,T000474
2480684572,2021/1/26,117,经济和公共财政,Economics and Public Finance,T000474
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,T000474
2488031444,2021/2/12,117,犯罪和执法,Crime and Law Enforcement,T000483
2562944686,2021/8/13,117,政府运作和政治,Government Operations and Politics,C001084
2667262985,2022/5/9,117,经济和公共财政,Economics and Public Finance,C001084
2488031444,2021/2/12,117,犯罪和执法,Crime and Law Enforcement,C001084
2754286213,2022/12/9,117,武装部队,Armed Forces,B000740
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,B000740
2754286213,2022/12/9,117,武装部队,Armed Forces,R000305
2645689144,2022/3/31,117,国会政治行动,Congressional political operations,R000305
2635256304,2022/3/2,117,环境保护,Environmental Protection,A000376
2512754310,2021/4/15,117,武装部队,Armed Forces,A000376
2492714721,2021/3/1,117,武装部队,Armed Forces,A000376
2582807939,2021/10/15,117,,,D000216
2582808994,2021/10/15,117,移民,Immigration,D000216
2492714721,2021/3/1,117,武装部队,Armed Forces,D000216
2619059811,2022/1/12,117,武装部队,Armed Forces,D000216
2625123193,2022/2/3,117,国会政治行动,Congressional political operations,D000216
2601734707,2021/11/24,117,政府运作和政治,Government Operations and Politics,D000216
2540614148,2021/6/14,117,经济和公共财政,Economics and Public Finance,D000216
2753442834,2022/12/12,117,国会政治行动,Congressional political operations,D000216
2632459891,2022/2/24,117,外交,Foreign Affairs,D000216
2747118869,2022/12/6,117,政府运作和政治,Government Operations and Politics,D000216
2475969840,2021/1/7,117,政府运作和政治,Government Operations and Politics,D000216
2619059811,2022/1/12,117,武装部队,Armed Forces,R000578
2625123193,2022/2/3,117,国会政治行动,Congressional political operations,R000578
2601734707,2021/11/24,117,政府运作和政治,Government Operations and Politics,R000578
2540614148,2021/6/14,117,经济和公共财政,Economics and Public Finance,R000578
2753442834,2022/12/12,117,国会政治行动,Congressional political operations,R000578
2632459891,2022/2/24,117,外交,Foreign Affairs,R000578
2747118869,2022/12/6,117,政府运作和政治,Government Operations and Politics,R000578
2475969840,2021/1/7,117,政府运作和政治,Government Operations and Politics,R000578
2704754639,2022/8/22,117,商业,Commerce,B001257
2704754639,2022/8/22,117,商业,Commerce,B001267
2558063515,2021/8/5,117,政府运作和政治,Government Operations and Politics,B001296
2520926100,2021/4/30,117,交通与公共工程,Transportation and Public Works,B001296
2667262985,2022/5/9,117,经济和公共财政,Economics and Public Finance,C000537
2621673043,2022/1/21,117,国家安全,National Security,C001035
2499024659,2021/3/8,117,,,C001035
2622364410,2022/1/24,117,武装部队,Armed Forces,C001035
2526337157,2021/5/12,117,应急管理,Emergency Management,C001035
2479793954,2021/1/4,117,健康,Health,C001035
2584042404,2021/6/1,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",C001035
2609863516,2021/12/14,117,经济和公共财政,Economics and Public Finance,C001035
2637804154,2022/3/10,117,国家安全,National Security,C001035
2525234511,2021/5/11,117,健康,Health,C001035
2532530868,2021/5/27,117,经济和公共财政,Economics and Public Finance,C001035
2512581077,2021/4/14,117,金融和金融部门,Finance and Financial Sector,C001035
2482318449,2021/1/28,117,国会政治行动,Congressional political operations,C001035
2519832696,2021/4/30,117,"科学, 技术, 通信","Science, Technology, Communications",C001035
2476194304,2021/1/8,117,,,C001035
2476431803,2021/1/10,117,,,C001035
2496201341,2021/3/4,117,健康,Health,C001035
2551258008,2021/7/14,117,外交,Foreign Affairs,C001078
2551258008,2021/7/14,117,外交,Foreign Affairs,C001106
2714106776,2022/9/5,117,劳动和就业,Labor and Employment,D000530
2631684326,2022/1/28,117,交通与公共工程,Transportation and Public Works,D000530
2517824441,2021/4/5,117,,,D000598
2517824441,2021/4/5,117,,,D000604
2578944989,2021/10/4,117,国际贸易,International Trade,D000617
2558063515,2021/8/5,117,政府运作和政治,Government Operations and Politics,D000617
2578944989,2021/10/4,117,国际贸易,International Trade,D000620
2558063515,2021/8/5,117,政府运作和政治,Government Operations and Politics,D000620
2648273130,2022/4/1,117,武装部队,Armed Forces,D000620
2653588857,2022/4/8,117,联盟和集体安全,Alliance and Collective Security,D000620
2492679662,2021/2/24,117,,,E000215
2492679662,2021/2/24,117,,,F000372
2552759522,2021/7/16,117,,,F000455
2533387100,2021/5/27,117,经济和公共财政,Economics and Public Finance,F000455
2630171619,2022/2/17,117,交通与公共工程,Transportation and Public Works,F000455
2557901520,2021/8/4,117,政府运作和政治,Government Operations and Politics,F000455
2555433523,2021/6/24,117,交通与公共工程,Transportation and Public Works,F000464
2550688755,2021/6/24,117,交通与公共工程,Transportation and Public Works,F000464
2518556635,2021/4/26,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",G000565
2598636370,2021/11/17,117,,,G000565
2708607981,2022/8/31,117,能源,Energy,G000565
2705454505,2022/8/29,117,外交,Foreign Affairs,G000565
2696516183,2022/7/1,117,人权,Human Rights,G000565
2516947162,2021/4/25,117,国会政治行动,Congressional political operations,G000565
2700754125,2022/7/1,117,"公民权利和自由, 少数民族问题","Civil Rights and Liberties, Minority Issues",G000565
2599271804,2021/11/19,117,国会政治行动,Congressional political operations,G000565
2642593396,2022/3/24,117,国会政治行动,Congressional political operations,G000565
2656439952,2022/4/28,117,国会政治行动,Congressional political operations,G000565
2698322011,2022/8/4,117,经济和公共财政,Economics and Public Finance,H000273
2515049035,2021/4/20,117,环境保护,Environmental Protection,H000273
2475969840,2021/1/7,117,政府运作和政治,Government Operations and Politics,H000273
2715471197,2022/9/19,117,外交,Foreign Affairs,I000024
2714923388,2022/9/16,117,外交,Foreign Affairs,I000024
