congress,date,mid,news_id,issue
117,2022-01-13,K000393,2619292098,International Trade
117,2022-01-16,K000393,2620266225,Foreign Affairs
117,2022-01-18,K000393,2620877545,International Trade
117,2022-01-23,K000393,2622082463,International Trade
117,2022-02-01,K000393,2624456425,Commerce
117,2022-05-02,K000393,2658409176,"Art, Culture, Religion"
117,2022-07-01,K000393,2696516183,Human Rights
117,2022-07-26,K000393,2694698293,Commerce
117,2022-08-03,K000393,2697521231,Foreign Affairs
117,2022-08-07,K000393,2699553578,Congressional political operations
117,2022-08-07,K000393,2699553601,Energy
117,2022-09-21,K000393,2716379032,Environmental Protection
117,2022-10-01,K000393,2720978901,Commerce
117,2022-10-13,K000393,2724404281,Armed Forces
117,2022-11-01,K000393,2756269806,Foreign Affairs
117,2022-11-09,K000393,2734732549,"Civil Rights and Liberties, Minority Issues"
117,2022-11-09,K000393,2739799992,Foreign Affairs
118,2023-02-14,K000393,2776182007,National Security
118,2023-02-14,K000393,2776633486,National Security
118,2023-03-01,K000393,2821055590,Armed Forces
118,2023-04-13,K000393,2805588976,Foreign Affairs
118,2023-04-13,K000393,2800981552,Foreign Affairs
118,2023-06-01,K000393,2827904757,Foreign Affairs
118,2023-06-01,K000393,2880487644,Congressional political operations
118,2023-06-20,K000393,2830954349,Foreign Affairs
118,2023-06-20,K000393,2828072442,Foreign Affairs
118,2023-07-01,K000393,2835245285,Foreign Affairs
118,2023-07-29,K000393,2844782009,Economics and Public Finance
118,2023-09-01,K000393,3165468849,Social Science and History
118,2023-09-05,K000393,2861996638,National Security
118,2023-09-26,K000393,2868948474,Foreign Affairs
118,2023-09-30,K000393,2869720101,Foreign Affairs
118,2023-10-25,K000393,2881787391,"Civil Rights and Liberties, Minority Issues"
118,2023-12-13,K000393,2901249376,Foreign Affairs
118,2024-01-01,K000393,2908120817,Foreign Affairs
118,2024-01-14,K000393,2914336723,Foreign Affairs
118,2024-01-31,K000393,2920010206,Finance and Financial Sector
118,2024-02-09,K000393,2924059634,Commerce
118,2024-02-12,K000393,2924819261,Alliance and Collective Security
118,2024-05-17,K000393,3055978784,International Trade
118,2024-06-16,K000393,3070433804,International Trade
118,2024-06-17,K000393,3068894114,Armed Forces
118,2024-06-22,K000393,3070030832,Armed Forces
118,2024-07-03,K000393,3075203477,"Civil Rights and Liberties, Minority Issues"
118,2024-09-24,K000393,3115570099,Energy
119,2025-02-11,K000393,3165533563,International Trade
119,2025-02-20,K000393,3168891547,Foreign Affairs
119,2025-02-24,K000393,3170629106,Foreign Affairs
115,2018-11-27,K000394,2138523224,Foreign Affairs
115,2018-11-27,K000394,2138716561,Foreign Affairs
116,2019-01-31,K000394,2174222735,Foreign Affairs
116,2020-01-10,K000394,2335357217,National Security
116,2020-06-12,K000394,2411521418,"Civil Rights and Liberties, Minority Issues"
116,2020-11-06,K000394,2458022069,Government Operations and Politics
116,2020-11-11,K000394,2459421031,Government Operations and Politics
117,2021-03-24,K000394,2504616094,"Civil Rights and Liberties, Minority Issues"
117,2021-04-15,K000394,2512754310,Armed Forces
117,2021-05-14,K000394,2526857573,Education
117,2021-05-19,K000394,2528856747,Education
117,2022-03-31,K000394,2645689144,Congressional political operations
117,2022-11-09,K000394,2734425406,Armed Forces
118,2023-01-20,K000394,2767354413,"Civil Rights and Liberties, Minority Issues"
118,2023-02-02,K000394,2771807712,Armed Forces
118,2023-02-07,K000394,2773993407,National Security
118,2023-02-07,K000394,2773991119,Foreign Affairs
118,2023-06-05,K000394,2822469514,Foreign Affairs
118,2023-09-23,K000394,2881786303,Congressional political operations
118,2023-09-25,K000394,2881786300,Foreign Affairs
118,2023-10-19,K000394,2881786236,Congressional political operations
118,2023-11-15,K000394,2889908533,International Trade
118,2024-01-29,K000394,2929423400,Government Operations and Politics
118,2024-02-12,K000394,2924819261,Alliance and Collective Security
118,2024-02-27,K000394,2931860378,Congressional political operations
118,2024-03-25,K000394,2973828437,Congressional political operations
118,2024-10-01,K000394,3161972685,"Civil Rights and Liberties, Minority Issues"
116,2019-05-03,K000395,2226331888,International Trade
116,2019-05-10,K000395,2230821125,Foreign Affairs
116,2019-06-07,K000395,2244139120,International Trade
116,2019-06-14,K000395,2246699502,International Trade
116,2019-06-21,K000395,2250960393,Foreign Affairs
116,2019-06-28,K000395,2262650252,Foreign Affairs
116,2019-07-05,K000395,2277976918,Foreign Affairs
116,2019-07-12,K000395,2268536931,International Trade
116,2019-07-26,K000395,2274265352,Foreign Affairs
116,2019-08-09,K000395,2277973848,Foreign Affairs
116,2019-08-30,K000395,2293883865,Foreign Affairs
116,2019-09-13,K000395,2298757494,Foreign Affairs
116,2019-09-20,K000395,2300551806,Foreign Affairs
116,2019-09-27,K000395,2303160389,International Trade
116,2019-10-04,K000395,2307952510,International Trade
116,2019-10-18,K000395,2310239789,Foreign Affairs
116,2019-10-23,K000395,2308220875,Energy
116,2019-10-23,K000395,2316703921,Energy
116,2019-10-25,K000395,2314234698,Foreign Affairs
116,2019-11-01,K000395,2316701707,Foreign Affairs
116,2019-12-31,K000395,2346539595,Foreign Affairs
116,2020-02-05,K000395,2351280239,Congressional political operations
115,2016-01-27,K000397,1760952561,Foreign Affairs
115,2016-03-01,K000397,1792388880,Foreign Affairs
115,2016-03-22,K000397,1782992089,National Security
115,2016-12-01,K000397,1737409900,Agriculture and Food
115,2016-12-12,K000397,1854840217,"Art, Culture, Religion"
115,2017-04-27,K000397,1892191703,National Security
115,2017-05-10,K000397,1904293181,Foreign Affairs
115,2017-05-18,K000397,1900221160,Armed Forces
115,2017-07-28,K000397,1924284205,Foreign Affairs
115,2017-07-29,K000397,1924175161,"Art, Culture, Religion"
115,2017-08-01,K000397,1945088102,National Security
115,2017-09-18,K000397,1942175052,National Security
115,2017-10-20,K000397,2007003218,Human Rights
115,2017-11-03,K000397,1959228606,Foreign Affairs
115,2018-02-02,K000397,1993458701,Human Rights
115,2018-03-17,K000397,2170985647,Foreign Affairs
115,2018-05-29,K000397,2046039506,Foreign Affairs
115,2018-05-31,K000397,2047337707,Human Rights
115,2018-06-04,K000397,2049747968,Foreign Affairs
115,2018-07-23,K000397,2187615813,Immigration
115,2018-07-27,K000397,2077134014,Foreign Affairs
115,2018-08-29,K000397,2095364802,Foreign Affairs
115,2018-09-20,K000397,2110207406,Foreign Affairs
115,2018-10-10,K000397,2120129699,International Trade
115,2018-10-11,K000397,2120128836,International Finance
116,2019-04-05,K000397,2203058436,International Finance
116,2019-09-03,K000397,2283503984,Human Rights
116,2019-12-04,K000397,2321215356,Foreign Affairs
116,2020-01-31,K000397,2348752012,Economics and Public Finance
116,2020-02-09,K000397,2352635144,Health
116,2020-03-26,K000397,2383532225,Human Rights
116,2020-05-21,K000397,2405413684,Congressional political operations
116,2020-09-30,K000397,2449503363,"Art, Culture, Religion"
116,2020-11-02,K000397,2456884411,"Civil Rights and Liberties, Minority Issues"
116,2020-12-22,K000397,2471939661,Congressional political operations
117,2021-03-01,K000397,2492714886,Human Rights
117,2021-05-18,K000397,2528640487,"Civil Rights and Liberties, Minority Issues"
117,2022-01-20,K000397,2621421272,Congressional political operations
117,2022-02-28,K000397,2634174799,Health
117,2022-04-28,K000397,2656439952,Congressional political operations
117,2022-05-13,K000397,2663640177,Foreign Affairs
117,2022-05-16,K000397,2665162902,Human Rights
117,2022-07-08,K000397,2686229167,Human Rights
117,2022-07-14,K000397,2689188866,Human Rights
117,2022-11-19,K000397,2737951902,"Civil Rights and Liberties, Minority Issues"
118,2023-03-22,K000397,2789539507,Foreign Affairs
118,2023-04-08,K000397,2799100830,International Trade
118,2023-04-08,K000397,2799100315,Foreign Affairs
118,2023-04-08,K000397,2799101151,International Trade
118,2023-05-19,K000397,2816571358,International Trade
118,2023-05-19,K000397,2816571352,International Trade
118,2023-05-19,K000397,2816571284,International Trade
118,2023-06-15,K000397,2825975256,Congressional political operations
118,2023-06-17,K000397,2827125573,Foreign Affairs
118,2023-06-17,K000397,2827125266,Foreign Affairs
118,2023-06-17,K000397,2827125279,Foreign Affairs
118,2023-06-22,K000397,2828534141,Human Rights
118,2023-08-25,K000397,2857683272,International Trade
118,2023-08-25,K000397,2857683543,International Trade
118,2023-08-25,K000397,2857683307,International Trade
118,2023-08-25,K000397,2865115775,Foreign Affairs
118,2023-10-01,K000397,2961828269,"Science, Technology, Communications"
118,2024-03-15,K000397,2957243585,Alliance and Collective Security
118,2024-03-18,K000397,2961242594,Alliance and Collective Security
118,2024-08-15,K000397,3093169245,National Security
118,2024-08-17,K000397,3093196060,Foreign Affairs
118,2024-10-01,K000397,3161972685,"Civil Rights and Liberties, Minority Issues"
118,2024-11-15,K000397,3128733410,Foreign Affairs
119,2025-02-13,K000397,3166345269,Human Rights
118,2023-06-15,K000398,2825975256,Congressional political operations
117,2022-12-01,K000399,2757268524,Government Operations and Politics
118,2023-06-23,K000399,2828906141,Foreign Affairs
118,2023-06-27,K000399,2829814218,Foreign Affairs
118,2023-05-26,K000400,2822497031,Government Operations and Politics
118,2023-06-02,K000400,2824076938,Government Operations and Politics
118,2023-06-09,K000400,2826827556,Government Operations and Politics
118,2023-06-16,K000400,2829096358,Government Operations and Politics
118,2023-06-23,K000400,2833702076,Government Operations and Politics
118,2023-06-30,K000400,2834504468,Government Operations and Politics
118,2023-07-07,K000400,2836525824,Government Operations and Politics
118,2023-08-11,K000400,2854619589,Government Operations and Politics
118,2023-08-18,K000400,2857455376,Foreign Affairs
118,2023-08-25,K000400,2860878120,Congressional political operations
118,2023-10-06,K000400,2876646096,Government Operations and Politics
118,2023-10-13,K000400,2878446401,Government Operations and Politics
118,2023-11-10,K000400,2890915939,Government Operations and Politics
118,2024-04-10,K000400,3038923355,Foreign Affairs
117,2022-04-28,K000401,2656439952,Congressional political operations
118,2023-06-15,K000401,2825975256,Congressional political operations
115,2016-01-28,L000174,1760984222,Government Operations and Politics
115,2016-02-19,L000174,1776416687,Foreign Affairs
115,2016-03-04,L000174,1780137131,Foreign Affairs
115,2016-03-18,L000174,1782244548,Foreign Affairs
115,2016-04-08,L000174,1789767808,Foreign Affairs
115,2016-04-15,L000174,1790896926,Foreign Affairs
115,2016-04-22,L000174,1792369654,Foreign Affairs
115,2016-07-01,L000174,1812275219,Foreign Affairs
115,2016-08-24,L000174,1813896226,Immigration
115,2016-10-03,L000174,1827657940,Foreign Affairs
115,2016-11-04,L000174,1846604303,Foreign Affairs
115,2017-08-04,L000174,1926244022,Social Welfare
115,2017-08-09,L000174,1927234111,Human Rights
115,2017-09-13,L000174,1938266734,Health
115,2017-10-10,L000174,1949571804,Foreign Affairs
115,2017-12-12,L000174,1975571346,
115,2018-01-29,L000174,1992037548,
115,2018-03-23,L000174,2017280174,Government Operations and Politics
115,2018-06-04,L000174,2049747968,Foreign Affairs
115,2018-08-26,L000174,2091656073,Law
115,2018-09-19,L000174,2117510465,Human Rights
115,2018-10-01,L000174,2101999014,Commerce
115,2018-11-19,L000174,2147590257,Human Rights
116,2019-07-16,L000174,2258997112,"Civil Rights and Liberties, Minority Issues"
116,2019-07-30,L000174,2266931521,Foreign Affairs
116,2019-09-18,L000174,2292422124,Agriculture and Food
116,2019-09-19,L000174,2293354365,Agriculture and Food
116,2019-09-25,L000174,2307957116,International Trade
116,2019-09-25,L000174,2297157808,Foreign Affairs
116,2019-11-01,L000174,2336262602,Immigration
116,2019-12-01,L000174,2316853289,Education
116,2020-01-01,L000174,2550687847,National Security
116,2020-01-15,L000174,2337980223,Commerce
116,2020-02-11,L000174,2353758408,Health
116,2020-02-18,L000174,2357049408,Foreign Affairs
116,2020-03-01,L000174,2423574377,Immigration
116,2020-04-14,L000174,2389387512,International Finance
116,2020-04-15,L000174,2389944224,Health
116,2020-04-15,L000174,2390182702,Congressional political operations
116,2020-05-08,L000174,2400016169,International Finance
116,2020-06-07,L000174,2409675311,Foreign Affairs
116,2020-06-22,L000174,2415571440,Congressional political operations
116,2020-07-01,L000174,2419439086,Government Operations and Politics
116,2020-08-20,L000174,2435629814,Congressional political operations
116,2020-12-11,L000174,2469105537,
117,2021-01-15,L000174,2478041694,International Trade
117,2021-01-26,L000174,2480684572,Economics and Public Finance
117,2021-01-28,L000174,2482318449,Congressional political operations
117,2021-02-08,L000174,2487137481,Foreign Affairs
117,2021-03-29,L000174,2506707946,Economics and Public Finance
117,2021-04-09,L000174,2510494183,Economics and Public Finance
117,2021-06-14,L000174,2540614148,Economics and Public Finance
117,2021-07-22,L000174,2554130647,Armed Forces
117,2021-09-24,L000174,2575796251,Finance and Financial Sector
117,2021-12-15,L000174,2610238683,International Trade
117,2021-12-15,L000174,2610240283,Armed Forces
117,2022-01-13,L000174,2620222264,Congressional political operations
117,2022-02-02,L000174,2627195033,Health
117,2022-02-03,L000174,2625123193,Congressional political operations
117,2022-02-24,L000174,2632459891,Foreign Affairs
117,2022-03-01,L000174,2671718569,
117,2022-04-27,L000174,2655923694,Congressional political operations
117,2022-04-28,L000174,2656439952,Congressional political operations
117,2022-05-23,L000174,2667727924,Economics and Public Finance
117,2022-08-06,L000174,2699193108,Economics and Public Finance
117,2022-09-06,L000174,2709949404,Human Rights
117,2022-09-09,L000174,2714937035,Government Operations and Politics
117,2022-09-13,L000174,2713472829,
117,2022-09-16,L000174,2717340985,Foreign Affairs
117,2022-09-23,L000174,2719043055,Foreign Affairs
117,2022-09-30,L000174,2721359367,Foreign Affairs
117,2022-10-07,L000174,2725643467,Foreign Affairs
117,2022-10-14,L000174,2727236030,Foreign Affairs
117,2022-10-28,L000174,2731823386,Foreign Affairs
117,2022-11-03,L000174,2736344284,Education
117,2022-11-11,L000174,2737499628,Foreign Affairs
117,2022-11-18,L000174,2739800850,Foreign Affairs
117,2022-12-02,L000174,2753736279,Foreign Affairs
117,2022-12-02,L000174,2753736308,Congressional political operations
117,2022-12-06,L000174,2747118869,Government Operations and Politics
117,2022-12-09,L000174,2755906575,Foreign Affairs
117,2022-12-12,L000174,2753442834,Congressional political operations
117,2022-12-16,L000174,2757529433,Foreign Affairs
117,2022-12-31,L000174,2761036437,Government Operations and Politics
118,2023-04-01,L000174,2802099529,Armed Forces
118,2024-02-21,L000174,2935466402,National Security
115,2016-11-04,L000263,1846604303,Foreign Affairs
115,2016-11-07,L000263,1844321319,Labor and Employment
115,2017-11-16,L000263,1964894169,Taxation
117,2022-07-07,L000263,2685376312,Energy
116,2019-09-06,L000266,2287046314,Foreign Affairs
116,2020-11-13,L000266,2463167767,Foreign Affairs
116,2020-12-11,L000266,2471844499,Government Operations and Politics
116,2020-12-18,L000266,2473407064,Foreign Affairs
116,2020-12-25,L000266,2479113380,Foreign Affairs
116,2020-12-31,L000266,2478262329,Foreign Affairs
117,2021-03-01,L000266,2492714886,Human Rights
118,2024-04-19,L000266,3041297633,Armed Forces
118,2024-04-19,L000266,3041298029,Foreign Affairs
117,2021-03-01,L000273,2492714886,Human Rights
117,2021-04-21,L000273,2515715882,Environmental Protection
117,2021-07-01,L000273,2561545046,"Art, Culture, Religion"
117,2022-03-10,L000273,2637804157,Armed Forces
117,2022-06-17,L000273,2681902252,Alliance and Collective Security
117,2022-06-24,L000273,2684213067,Alliance and Collective Security
117,2022-07-01,L000273,2687827422,Armed Forces
117,2022-07-08,L000273,2690252717,Alliance and Collective Security
117,2022-07-15,L000273,2693949239,Alliance and Collective Security
117,2022-07-22,L000273,2696134554,Alliance and Collective Security
117,2022-08-19,L000273,2705823131,Foreign Affairs
117,2022-08-26,L000273,2708789997,Foreign Affairs
117,2022-09-02,L000273,2713604787,Foreign Affairs
117,2022-09-09,L000273,2714937035,Government Operations and Politics
117,2022-09-16,L000273,2717340985,Foreign Affairs
117,2022-09-23,L000273,2719043055,Foreign Affairs
117,2022-09-30,L000273,2721359367,Foreign Affairs
117,2022-10-07,L000273,2725643467,Foreign Affairs
117,2022-10-14,L000273,2727236030,Foreign Affairs
117,2022-10-28,L000273,2731823386,Foreign Affairs
117,2022-11-11,L000273,2737499628,Foreign Affairs
117,2022-11-18,L000273,2739800850,Foreign Affairs
117,2022-12-02,L000273,2753736279,Foreign Affairs
117,2022-12-09,L000273,2755906575,Foreign Affairs
117,2022-12-16,L000273,2757529433,Foreign Affairs
117,2022-12-31,L000273,2761036437,Government Operations and Politics
118,2023-06-06,L000273,2822783552,Foreign Affairs
115,2016-01-28,L000287,1760984222,Government Operations and Politics
115,2016-02-01,L000287,1767540565,"Science, Technology, Communications"
115,2016-05-01,L000287,1783519568,"Art, Culture, Religion"
115,2016-05-25,L000287,1812274513,Environmental Protection
115,2016-05-25,L000287,1791379089,International Trade
115,2016-06-01,L000287,1793455476,Government Operations and Politics
115,2016-06-01,L000287,1812187812,Commerce
115,2016-06-11,L000287,1795686388,Foreign Affairs
115,2016-06-23,L000287,1811377823,"Civil Rights and Liberties, Minority Issues"
115,2016-09-22,L000287,1822464780,Foreign Affairs
115,2016-09-23,L000287,1823164239,Foreign Affairs
115,2016-12-01,L000287,1845159901,Environmental Protection
115,2016-12-16,L000287,2755738286,Commerce
115,2016-12-19,L000287,1851070290,International Trade
115,2016-12-30,L000287,1855590838,"Art, Culture, Religion"
115,2017-01-01,L000287,1858034440,Congressional political operations
115,2017-01-11,L000287,1857821547,Armed Forces
115,2017-01-14,L000287,1858763569,Foreign Affairs
115,2017-01-15,L000287,1858564812,International Trade
115,2017-01-18,L000287,1859528655,Housing and Community Development
115,2017-01-19,L000287,1860096297,Congressional political operations
115,2017-01-20,L000287,1868376381,"Civil Rights and Liberties, Minority Issues"
115,2017-01-23,L000287,1860898277,National Security
115,2017-02-03,L000287,1862131678,Foreign Affairs
115,2017-02-07,L000287,1867817342,"Art, Culture, Religion"
115,2017-03-06,L000287,1899408291,"Art, Culture, Religion"
115,2017-03-13,L000287,1876747328,Immigration
115,2017-03-31,L000287,1883936947,Congressional political operations
115,2017-04-30,L000287,1904292829,Government Operations and Politics
115,2017-06-01,L000287,1999217709,"Art, Culture, Religion"
115,2017-06-10,L000287,1907947086,Armed Forces
115,2017-07-01,L000287,1916621197,Foreign Affairs
115,2017-09-02,L000287,1933873281,"Art, Culture, Religion"
115,2017-11-11,L000287,1961752722,Social Welfare
115,2017-11-15,L000287,2160689600,"Art, Culture, Religion"
115,2017-12-24,L000287,1980483186,Government Operations and Politics
115,2018-01-10,L000287,1986206177,Human Rights
115,2018-01-14,L000287,1987319796,Congressional political operations
115,2018-01-31,L000287,2168821300,"Art, Culture, Religion"
115,2018-02-07,L000287,2168821972,Environmental Protection
115,2018-03-30,L000287,2019944348,"Civil Rights and Liberties, Minority Issues"
115,2018-05-27,L000287,2044973742,Foreign Affairs
115,2018-07-01,L000287,2058267396,Foreign Affairs
115,2018-10-12,L000287,2118478658,Crime and Law Enforcement
115,2018-10-27,L000287,2125311743,Foreign Affairs
115,2018-11-01,L000287,2129468952,National Security
115,2018-11-01,L000287,2308186399,Foreign Affairs
115,2018-12-15,L000287,2157702818,International Trade
116,2019-02-27,L000287,2186267560,Economics and Public Finance
116,2019-03-13,L000287,2190753649,Armed Forces
116,2019-05-20,L000287,2232632143,Government Operations and Politics
116,2019-07-10,L000287,2261016942,"Art, Culture, Religion"
116,2019-07-16,L000287,2258997112,"Civil Rights and Liberties, Minority Issues"
116,2019-07-19,L000287,2259880539,"Civil Rights and Liberties, Minority Issues"
116,2019-08-14,L000287,2273336299,Transportation and Public Works
116,2019-10-05,L000287,2300046867,Government Operations and Politics
116,2019-11-01,L000287,2307372543,National Security
116,2019-11-20,L000287,2316176882,Congressional political operations
116,2020-01-01,L000287,2448683140,Social Science and History
116,2020-01-01,L000287,2550687838,"Civil Rights and Liberties, Minority Issues"
116,2020-01-01,L000287,2486552463,"Art, Culture, Religion"
116,2020-01-01,L000287,2486552340,"Art, Culture, Religion"
116,2020-01-08,L000287,2350975838,Commerce
116,2020-01-16,L000287,2339454088,Congressional political operations
116,2020-03-01,L000287,2390662161,Economics and Public Finance
116,2020-04-04,L000287,2385880815,Health
116,2020-05-04,L000287,2398060907,Commerce
116,2020-06-09,L000287,2414425220,"Art, Culture, Religion"
116,2020-07-18,L000287,2424033793,Government Operations and Politics
116,2020-07-21,L000287,2425927261,Armed Forces
116,2020-07-22,L000287,2430410771,Agriculture and Food
116,2020-07-24,L000287,2426538898,International Trade
116,2020-07-24,L000287,2427312008,National Security
116,2020-07-24,L000287,2427311711,Health
116,2020-07-24,L000287,2434434350,International Trade
116,2020-07-31,L000287,2434430291,Housing and Community Development
116,2020-07-31,L000287,2434336917,Government Operations and Politics
116,2020-07-31,L000287,2429868716,"Civil Rights and Liberties, Minority Issues"
116,2020-08-07,L000287,2434338063,Foreign Affairs
116,2020-08-11,L000287,2432633390,"Civil Rights and Liberties, Minority Issues"
116,2020-08-14,L000287,2433417400,Congressional political operations
116,2020-08-15,L000287,2434245168,Government Operations and Politics
116,2020-08-21,L000287,2443866427,Foreign Affairs
116,2020-08-28,L000287,2443866348,International Trade
116,2020-09-01,L000287,2454437735,Congressional political operations
116,2020-09-10,L000287,2445996007,Foreign Affairs
116,2020-09-11,L000287,2445994976,Foreign Affairs
116,2020-09-18,L000287,2448955700,International Trade
116,2020-09-24,L000287,2445722953,Congressional political operations
116,2020-10-02,L000287,2452126964,Government Operations and Politics
116,2020-10-09,L000287,2452125477,Foreign Affairs
116,2020-10-12,L000287,2451864230,Congressional political operations
116,2020-11-01,L000287,2452331457,National Security
116,2020-11-07,L000287,2487143450,Foreign Affairs
116,2020-11-13,L000287,2463167767,Foreign Affairs
116,2020-11-16,L000287,2462118683,"Civil Rights and Liberties, Minority Issues"
116,2020-12-11,L000287,2471844499,Government Operations and Politics
116,2020-12-18,L000287,2473407064,Foreign Affairs
116,2020-12-25,L000287,2479113380,Foreign Affairs
116,2020-12-31,L000287,2478262329,Foreign Affairs
117,2021-01-01,L000287,2474495500,Congressional political operations
117,2021-01-07,L000287,2475969840,Government Operations and Politics
117,2021-01-27,L000287,2486198734,"Art, Culture, Religion"
117,2021-01-27,L000287,2486198380,"Art, Culture, Religion"
117,2021-02-17,L000287,2493543991,"Art, Culture, Religion"
117,2021-02-22,L000287,2491954279,Foreign Affairs
117,2021-03-07,L000287,2497829453,Economics and Public Finance
117,2021-03-10,L000287,2499986947,Government Operations and Politics
117,2021-03-19,L000287,2503461329,Foreign Affairs
117,2021-03-25,L000287,2505391538,Foreign Affairs
117,2021-03-25,L000287,2509713383,International Trade
117,2021-03-26,L000287,2506540143,International Trade
117,2021-03-26,L000287,2506768785,Human Rights
117,2021-03-26,L000287,2506768927,Foreign Affairs
117,2021-03-26,L000287,2506543470,Human Rights
117,2021-04-28,L000287,2526351215,Economics and Public Finance
117,2021-04-28,L000287,2519317141,Economics and Public Finance
117,2021-05-01,L000287,2527614528,Foreign Affairs
117,2021-05-01,L000287,2631907437,Foreign Affairs
117,2021-06-01,L000287,2535619250,Congressional political operations
117,2021-06-07,L000287,2538111280,National Security
117,2021-06-08,L000287,2538735694,International Trade
117,2021-06-08,L000287,2539275813,International Trade
117,2021-06-19,L000287,2542667074,Government Operations and Politics
117,2021-06-23,L000287,2546650329,"Art, Culture, Religion"
117,2021-06-24,L000287,2545623129,Transportation and Public Works
117,2021-06-24,L000287,2555433523,Transportation and Public Works
117,2021-06-24,L000287,2550688755,Transportation and Public Works
117,2021-07-01,L000287,2548433858,Foreign Affairs
117,2021-07-02,L000287,2547630938,Government Operations and Politics
117,2021-07-09,L000287,2552127225,Economics and Public Finance
117,2021-07-12,L000287,2550714080,"Civil Rights and Liberties, Minority Issues"
117,2021-07-13,L000287,2550665203,"Civil Rights and Liberties, Minority Issues"
117,2021-07-21,L000287,2559477782,Human Rights
117,2021-07-22,L000287,2554378732,Government Operations and Politics
117,2021-08-01,L000287,2556845310,Human Rights
117,2021-08-11,L000287,2560347697,Foreign Affairs
117,2021-08-18,L000287,2563498981,"Science, Technology, Communications"
117,2021-08-25,L000287,2564111777,Housing and Community Development
117,2021-10-21,L000287,2584325560,Government Operations and Politics
117,2021-11-01,L000287,2584598996,Foreign Affairs
117,2021-11-15,L000287,2599136108,"Civil Rights and Liberties, Minority Issues"
117,2021-12-15,L000287,2610238683,International Trade
117,2021-12-17,L000287,2615440129,"Civil Rights and Liberties, Minority Issues"
117,2021-12-17,L000287,2611362176,"Civil Rights and Liberties, Minority Issues"
117,2022-01-10,L000287,2618527304,Foreign Affairs
117,2022-01-11,L000287,2618730105,"Civil Rights and Liberties, Minority Issues"
117,2022-01-11,L000287,2618749098,Congressional political operations
117,2022-01-13,L000287,2619610109,National Security
117,2022-01-19,L000287,2621333676,Foreign Affairs
117,2022-01-19,L000287,2623461907,Foreign Affairs
117,2022-01-20,L000287,2621673038,Alliance and Collective Security
117,2022-01-24,L000287,2622364410,Armed Forces
117,2022-01-31,L000287,2624025453,Government Operations and Politics
117,2022-02-07,L000287,2626096234,Foreign Affairs
117,2022-03-01,L000287,2630950352,Foreign Affairs
117,2022-03-01,L000287,2634868988,Economics and Public Finance
117,2022-03-02,L000287,2634655891,Economics and Public Finance
117,2022-03-02,L000287,2635257980,Government Operations and Politics
117,2022-03-02,L000287,2634868274,Transportation and Public Works
117,2022-03-09,L000287,2639047050,"Art, Culture, Religion"
117,2022-03-18,L000287,2646757557,International Trade
117,2022-04-01,L000287,2648273130,Armed Forces
117,2022-04-08,L000287,2653588857,Alliance and Collective Security
117,2022-04-22,L000287,2656851445,Foreign Affairs
117,2022-04-29,L000287,2662040014,Alliance and Collective Security
117,2022-05-01,L000287,2659301986,"Civil Rights and Liberties, Minority Issues"
117,2022-05-06,L000287,2664102666,Foreign Affairs
117,2022-05-13,L000287,2666970566,Alliance and Collective Security
117,2022-05-13,L000287,2666973051,Government Operations and Politics
117,2022-05-20,L000287,2671372992,Human Rights
117,2022-05-20,L000287,2671372927,Armed Forces
117,2022-05-25,L000287,2670204471,Armed Forces
117,2022-06-03,L000287,2674458280,Alliance and Collective Security
117,2022-06-10,L000287,2681902542,Alliance and Collective Security
117,2022-06-17,L000287,2681902252,Alliance and Collective Security
117,2022-06-24,L000287,2684213067,Alliance and Collective Security
117,2022-06-24,L000287,2684213288,Government Operations and Politics
117,2022-07-01,L000287,2687827422,Armed Forces
117,2022-07-01,L000287,2687827726,Government Operations and Politics
117,2022-07-08,L000287,2690252717,Alliance and Collective Security
117,2022-07-15,L000287,2693949239,Alliance and Collective Security
117,2022-07-22,L000287,2696134554,Alliance and Collective Security
117,2022-07-22,L000287,2696134273,Government Operations and Politics
117,2022-07-29,L000287,2696901490,"Civil Rights and Liberties, Minority Issues"
117,2022-08-05,L000287,2698975550,Foreign Affairs
117,2022-08-19,L000287,2705823131,Foreign Affairs
117,2022-08-19,L000287,2705822718,Government Operations and Politics
117,2022-08-26,L000287,2708789997,Foreign Affairs
117,2022-08-26,L000287,2708790259,Government Operations and Politics
117,2022-09-01,L000287,2784898763,Economics and Public Finance
117,2022-09-02,L000287,2713604787,Foreign Affairs
117,2022-09-09,L000287,2714937035,Government Operations and Politics
117,2022-09-16,L000287,2717340576,Government Operations and Politics
117,2022-09-16,L000287,2717340985,Foreign Affairs
117,2022-09-20,L000287,2716166639,National Security
117,2022-09-23,L000287,2719043055,Foreign Affairs
117,2022-09-23,L000287,2717149800,"Art, Culture, Religion"
117,2022-09-30,L000287,2721359367,Foreign Affairs
117,2022-09-30,L000287,2721358550,Government Operations and Politics
117,2022-10-07,L000287,2725646869,Government Operations and Politics
117,2022-10-07,L000287,2725643467,Foreign Affairs
117,2022-10-14,L000287,2727236030,Foreign Affairs
117,2022-10-14,L000287,2727235833,Government Operations and Politics
117,2022-10-24,L000287,2880360490,"Civil Rights and Liberties, Minority Issues"
117,2022-10-28,L000287,2731823386,Foreign Affairs
117,2022-11-11,L000287,2737499628,Foreign Affairs
117,2022-11-18,L000287,2739800850,Foreign Affairs
