"Column Name","Label"
"B24010_194M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:"
"B24010_195E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Postsecondary teachers"
"B24010_195M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Postsecondary teachers"
"B24010_196E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:"
"B24010_196M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:"
"B24010_197E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:!!Preschool and kindergarten teachers"
"B24010_197M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:!!Preschool and kindergarten teachers"
"B24010_198E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:!!Elementary and middle school teachers"
"B24010_198M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:!!Elementary and middle school teachers"
"B24010_199E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:!!Secondary school teachers"
"B24010_199M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:!!Secondary school teachers"
"B24010_200E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:!!Special education teachers"
"B24010_200M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Primary, secondary, and special education school teachers:!!Special education teachers"
"B24010_201E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Librarians, curators, and archivists"
"B24010_201M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Librarians, curators, and archivists"
"B24010_202E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Other teachers and instructors, education, training, and library occupations"
"B24010_202M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Educational instruction, and library occupations:!!Other teachers and instructors, education, training, and library occupations"
"B24010_203E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations:"
"B24010_203M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations:"
"B24010_204E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations:!!Art and design workers"
"B24010_204M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations:!!Art and design workers"
"B24010_205E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations:!!Entertainers and performers, sports, and related workers"
"B24010_205M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations:!!Entertainers and performers, sports, and related workers"
"B24010_206E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations:!!Media and communication equipment workers"
"B24010_206M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Education, legal, community service, arts, and media occupations:!!Arts, design, entertainment, sports, and media occupations:!!Media and communication equipment workers"
"B24010_207E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:"
"B24010_207M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:"
"B24010_208E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:"
"B24010_208M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:"
"B24010_209E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Physicians and surgeons"
"B24010_209M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Physicians and surgeons"
"B24010_210E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Therapists"
"B24010_210M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Therapists"
"B24010_211E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Registered nurses"
"B24010_211M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Registered nurses"
"B24010_212E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Nurses, all other"
"B24010_212M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Nurses, all other"
"B24010_213E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Other health diagnosing and treating practitioners and technical occupations"
"B24010_213M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health diagnosing and treating practitioners and other technical occupations:!!Other health diagnosing and treating practitioners and technical occupations"
"B24010_214E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health technologists and technicians"
"B24010_214M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations:!!Healthcare practitioners and technical occupations:!!Health technologists and technicians"
"B24010_215E","Estimate!!Total:!!Female:!!Service occupations:"
"B24010_215M","Margin of Error!!Total:!!Female:!!Service occupations:"
"B24010_216E","Estimate!!Total:!!Female:!!Service occupations:!!Healthcare support occupations:"
"B24010_216M","Margin of Error!!Total:!!Female:!!Service occupations:!!Healthcare support occupations:"
"B24010_217E","Estimate!!Total:!!Female:!!Service occupations:!!Healthcare support occupations:!!Nursing, psychiatric, and personal and home health aides"
"B24010_217M","Margin of Error!!Total:!!Female:!!Service occupations:!!Healthcare support occupations:!!Nursing, psychiatric, and personal and home health aides"
"B24010_218E","Estimate!!Total:!!Female:!!Service occupations:!!Healthcare support occupations:!!Occupational and physical therapist assistants and aides"
"B24010_218M","Margin of Error!!Total:!!Female:!!Service occupations:!!Healthcare support occupations:!!Occupational and physical therapist assistants and aides"
"B24010_219E","Estimate!!Total:!!Female:!!Service occupations:!!Healthcare support occupations:!!Other healthcare support occupations"
"B24010_219M","Margin of Error!!Total:!!Female:!!Service occupations:!!Healthcare support occupations:!!Other healthcare support occupations"
"B24010_220E","Estimate!!Total:!!Female:!!Service occupations:!!Protective service occupations:"
"B24010_220M","Margin of Error!!Total:!!Female:!!Service occupations:!!Protective service occupations:"
"B24010_221E","Estimate!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!First-line supervisors of law enforcement workers"
"B24010_221M","Margin of Error!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!First-line supervisors of law enforcement workers"
"B24010_222E","Estimate!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!First-line supervisors of firefighting and prevention workers"
"B24010_222M","Margin of Error!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!First-line supervisors of firefighting and prevention workers"
"B24010_223E","Estimate!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!First-line supervisors of protective service workers, all other"
"B24010_223M","Margin of Error!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!First-line supervisors of protective service workers, all other"
"B24010_224E","Estimate!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!Firefighting and prevention workers"
"B24010_224M","Margin of Error!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!Firefighting and prevention workers"
"B24010_225E","Estimate!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!Law enforcement workers"
"B24010_225M","Margin of Error!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!Law enforcement workers"
"B24010_226E","Estimate!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!Other protective service workers"
"B24010_226M","Margin of Error!!Total:!!Female:!!Service occupations:!!Protective service occupations:!!Other protective service workers"
"B24010_227E","Estimate!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:"
"B24010_227M","Margin of Error!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:"
"B24010_228E","Estimate!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!First-line supervisors of food preparation and serving workers"
"B24010_228M","Margin of Error!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!First-line supervisors of food preparation and serving workers"
"B24010_229E","Estimate!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!Cooks and food preparation workers"
"B24010_229M","Margin of Error!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!Cooks and food preparation workers"
"B24010_230E","Estimate!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!Waiters and waitresses"
"B24010_230M","Margin of Error!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!Waiters and waitresses"
"B24010_231E","Estimate!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!Food and beverage serving workers except waiters/waitresses"
"B24010_231M","Margin of Error!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!Food and beverage serving workers except waiters/waitresses"
"B24010_232E","Estimate!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!Other food preparation and serving related workers"
"B24010_232M","Margin of Error!!Total:!!Female:!!Service occupations:!!Food preparation and serving related occupations:!!Other food preparation and serving related workers"
"B24010_233E","Estimate!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:"
"B24010_233M","Margin of Error!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:"
"B24010_234E","Estimate!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:!!First-line supervisors of housekeeping and janitorial workers"
"B24010_234M","Margin of Error!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:!!First-line supervisors of housekeeping and janitorial workers"
"B24010_235E","Estimate!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:!!First-line supervisors of landscaping, lawn service, and groundskeeping workers"
"B24010_235M","Margin of Error!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:!!First-line supervisors of landscaping, lawn service, and groundskeeping workers"
"B24010_236E","Estimate!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:!!Building cleaning and pest control workers"
"B24010_236M","Margin of Error!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:!!Building cleaning and pest control workers"
"B24010_237E","Estimate!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:!!Grounds maintenance workers"
"B24010_237M","Margin of Error!!Total:!!Female:!!Service occupations:!!Building and grounds cleaning and maintenance occupations:!!Grounds maintenance workers"
"B24010_238E","Estimate!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:"
"B24010_238M","Margin of Error!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:"
"B24010_239E","Estimate!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Supervisors of personal care and service workers"
"B24010_239M","Margin of Error!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Supervisors of personal care and service workers"
"B24010_240E","Estimate!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Personal appearance workers"
"B24010_240M","Margin of Error!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Personal appearance workers"
"B24010_241E","Estimate!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Baggage porters and concierges, and tour and travel guides"
"B24010_241M","Margin of Error!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Baggage porters and concierges, and tour and travel guides"
"B24010_242E","Estimate!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Child care workers"
"B24010_242M","Margin of Error!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Child care workers"
"B24010_243E","Estimate!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers"
"B24010_243M","Margin of Error!!Total:!!Female:!!Service occupations:!!Personal care and service occupations:!!Other personal care and service workers except personal appearance, baggage porters, concierges, and child care workers"
"B24010_244E","Estimate!!Total:!!Female:!!Sales and office occupations:"
"B24010_244M","Margin of Error!!Total:!!Female:!!Sales and office occupations:"
"B24010_245E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:"
"B24010_245M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:"
"B24010_246E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!First-line supervisors of retail sales workers"
"B24010_246M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!First-line supervisors of retail sales workers"
"B24010_247E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!First-line supervisors of non-retail sales workers"
"B24010_247M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!First-line supervisors of non-retail sales workers"
"B24010_248E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Cashiers"
"B24010_248M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Cashiers"
"B24010_249E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Retail sales workers except cashiers"
"B24010_249M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Retail sales workers except cashiers"
"B24010_250E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Sales representatives, services"
"B24010_250M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Sales representatives, services"
"B24010_251E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Sales representatives, wholesale and manufacturing"
"B24010_251M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Sales representatives, wholesale and manufacturing"
"B24010_252E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Other sales and related workers"
"B24010_252M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Sales and related occupations:!!Other sales and related workers"
"B24010_253E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:"
"B24010_253M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:"
"B24010_254E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!First-line supervisors of office and administrative support workers"
"B24010_254M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!First-line supervisors of office and administrative support workers"
"B24010_255E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Communications equipment operators"
"B24010_255M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Communications equipment operators"
"B24010_256E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Financial clerks except bookkeeping, accounting, and auditing clerks"
"B24010_256M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Financial clerks except bookkeeping, accounting, and auditing clerks"
"B24010_257E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Bookkeeping, accounting, and auditing clerks"
"B24010_257M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Bookkeeping, accounting, and auditing clerks"
"B24010_258E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Information and record clerks except customer service representatives"
"B24010_258M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Information and record clerks except customer service representatives"
"B24010_259E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Customer service representatives"
"B24010_259M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Customer service representatives"
"B24010_260E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Material recording, scheduling, dispatching, and distributing workers"
"B24010_260M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Material recording, scheduling, dispatching, and distributing workers"
"B24010_261E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Secretaries and administrative assistants"
"B24010_261M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Secretaries and administrative assistants"
"B24010_262E","Estimate!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Other office and administrative support workers"
"B24010_262M","Margin of Error!!Total:!!Female:!!Sales and office occupations:!!Office and administrative support occupations:!!Other office and administrative support workers"
"B24010_263E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:"
"B24010_263M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:"
"B24010_264E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:"
"B24010_264M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:"
"B24010_265E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!First-line supervisors of farming, fishing, and forestry workers"
"B24010_265M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!First-line supervisors of farming, fishing, and forestry workers"
"B24010_266E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!Agricultural workers"
"B24010_266M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!Agricultural workers"
"B24010_267E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!Fishing and hunting, and forest, conservation, and logging workers"
"B24010_267M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Farming, fishing, and forestry occupations:!!Fishing and hunting, and forest, conservation, and logging workers"
"B24010_268E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:"
"B24010_268M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:"
"B24010_269E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!First-line supervisors of construction and extraction workers"
"B24010_269M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!First-line supervisors of construction and extraction workers"
"B24010_270E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Carpenters"
"B24010_270M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Carpenters"
"B24010_271E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Construction laborers"
"B24010_271M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Construction laborers"
"B24010_272E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Electricians"
"B24010_272M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Electricians"
"B24010_273E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Painters and paperhangers"
"B24010_273M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Painters and paperhangers"
"B24010_274E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Pipelayers, plumbers, pipefitters, and steamfitters"
"B24010_274M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Pipelayers, plumbers, pipefitters, and steamfitters"
"B24010_275E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Construction trades workers except carpenters, electricians, painters, plumbers, pipelayers and construction laborers"
"B24010_275M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Construction trades workers except carpenters, electricians, painters, plumbers, pipelayers and construction laborers"
"B24010_276E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Other construction workers and helpers"
"B24010_276M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Other construction workers and helpers"
"B24010_277E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Extraction workers"
"B24010_277M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Construction and extraction occupations:!!Extraction workers"
"B24010_278E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:"
"B24010_278M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:"
"B24010_279E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!First-line supervisors of mechanics, installers, and repairers"
"B24010_279M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!First-line supervisors of mechanics, installers, and repairers"
"B24010_280E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!Vehicle and mobile equipment mechanics, installers, and repairers"
"B24010_280M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!Vehicle and mobile equipment mechanics, installers, and repairers"
"B24010_281E","Estimate!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers"
"B24010_281M","Margin of Error!!Total:!!Female:!!Natural resources, construction, and maintenance occupations:!!Installation, maintenance, and repair occupations:!!Other installation, maintenance, and repair occupations including electrical and electronic equipment mechanics, installers, and repairers"
"B24010_282E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:"
"B24010_282M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:"
"B24010_283E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:"
"B24010_283M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:"
"B24010_284E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!First-line supervisors of production and operating workers"
"B24010_284M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!First-line supervisors of production and operating workers"
"B24010_285E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Assemblers and fabricators"
"B24010_285M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Assemblers and fabricators"
"B24010_286E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Food processing workers"
"B24010_286M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Food processing workers"
"B24010_287E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Metal workers, plastic workers and computer numerically controlled tool programmers and operators"
"B24010_287M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Metal workers, plastic workers and computer numerically controlled tool programmers and operators"
"B24010_288E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Printing workers"
"B24010_288M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Printing workers"
"B24010_289E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Textile, apparel, and furnishings workers"
"B24010_289M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Textile, apparel, and furnishings workers"
"B24010_290E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Woodworkers"
"B24010_290M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Woodworkers"
"B24010_291E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Plant and system operators"
"B24010_291M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Plant and system operators"
"B24010_292E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Other production occupations"
"B24010_292M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Production occupations:!!Other production occupations"
"B24010_293E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Transportation occupations:"
"B24010_293M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Transportation occupations:"
"B24010_294E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Supervisors of transportation and material moving workers"
"B24010_294M","Margin of Error!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Supervisors of transportation and material moving workers"
"B24010_295E","Estimate!!Total:!!Female:!!Production, transportation, and material moving occupations:!!Transportation occupations:!!Air transportation workers"
