"Column Name","Label"
"B24010_156M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):"
"B24010_157E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Top executives (0010:0030)"
"B24010_157M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Top executives (0010:0030)"
"B24010_158E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Advertising, promotions, marketing, sales, public relations and fundraising managers (0040:0060)"
"B24010_158M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Advertising, promotions, marketing, sales, public relations and fundraising managers (0040:0060)"
"B24010_159E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Financial managers (0120)"
"B24010_159M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Financial managers (0120)"
"B24010_160E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Human resources managers (0136)"
"B24010_160M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Human resources managers (0136)"
"B24010_161E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Operations specialties managers except financial managers and human resources managers (0100:0110,0135,0137:0160)"
"B24010_161M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Operations specialties managers except financial managers and human resources managers (0100:0110,0135,0137:0160)"
"B24010_162E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Farmers, ranchers, and other agricultural managers (0205)"
"B24010_162M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Farmers, ranchers, and other agricultural managers (0205)"
"B24010_163E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Other management occupations except farmers, ranchers, and other agricultural managers (0220:0440)"
"B24010_163M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Management occupations (0010:0440):!!Other management occupations except farmers, ranchers, and other agricultural managers (0220:0440)"
"B24010_164E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):"
"B24010_164M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):"
"B24010_165E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Human resources workers (0630)"
"B24010_165M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Human resources workers (0630)"
"B24010_166E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Other business operations specialists (0500:0600, 0640:0750)"
"B24010_166M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Other business operations specialists (0500:0600, 0640:0750)"
"B24010_167E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Financial specialists (0800:0960):"
"B24010_167M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Financial specialists (0800:0960):"
"B24010_168E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Financial specialists (0800:0960):!!Accountants and auditors (0800)"
"B24010_168M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Financial specialists (0800:0960):!!Accountants and auditors (0800)"
"B24010_169E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Financial specialists (0800:0960):!!All other financial specialists (0810:0960)"
"B24010_169M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Management, business, and financial occupations (0010:0960):!!Business and financial operations occupations (0500:0960):!!Financial specialists (0800:0960):!!All other financial specialists (0810:0960)"
"B24010_170E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):"
"B24010_170M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):"
"B24010_171E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):"
"B24010_171M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):"
"B24010_172E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):"
"B24010_172M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):"
"B24010_173E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):!!Computer and information research scientists and analysts, and information security analysts (1005:1007)"
"B24010_173M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):!!Computer and information research scientists and analysts, and information security analysts (1005:1007)"
"B24010_174E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):!!Software developers and programmers (1010:1032)"
"B24010_174M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):!!Software developers and programmers (1010:1032)"
"B24010_175E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):!!Database and systems administrators and network architects (1065:1106)"
"B24010_175M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):!!Database and systems administrators and network architects (1065:1106)"
"B24010_176E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):!!Miscellaneous computer occupations, including computer support specialists (1050,1108)"
"B24010_176M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Computer occupations (1005:1108):!!Miscellaneous computer occupations, including computer support specialists (1050,1108)"
"B24010_177E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Mathematical science occupations (1200:1240)"
"B24010_177M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Computer and mathematical occupations (1005:1240):!!Mathematical science occupations (1200:1240)"
"B24010_178E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Architecture and engineering occupations (1305:1560):"
"B24010_178M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Architecture and engineering occupations (1305:1560):"
"B24010_179E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Architecture and engineering occupations (1305:1560):!!Architects, surveyors, and cartographers (1305:1310)"
"B24010_179M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Architecture and engineering occupations (1305:1560):!!Architects, surveyors, and cartographers (1305:1310)"
"B24010_180E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Architecture and engineering occupations (1305:1560):!!Engineers (1320:1530)"
"B24010_180M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Architecture and engineering occupations (1305:1560):!!Engineers (1320:1530)"
"B24010_181E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Architecture and engineering occupations (1305:1560):!!Drafters, engineering, and mapping technicians (1541:1560)"
"B24010_181M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Architecture and engineering occupations (1305:1560):!!Drafters, engineering, and mapping technicians (1541:1560)"
"B24010_182E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Life, physical, and social science occupations (1600:1980):"
"B24010_182M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Life, physical, and social science occupations (1600:1980):"
"B24010_183E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Life, physical, and social science occupations (1600:1980):!!Life and physical scientists (1600:1760)"
"B24010_183M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Life, physical, and social science occupations (1600:1980):!!Life and physical scientists (1600:1760)"
"B24010_184E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Life, physical, and social science occupations (1600:1980):!!Social scientists and related workers (1800:1860)"
"B24010_184M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Life, physical, and social science occupations (1600:1980):!!Social scientists and related workers (1800:1860)"
"B24010_185E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Life, physical, and social science occupations (1600:1980):!!Life, physical, and social science technicians (1900:1980)"
"B24010_185M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Computer, engineering, and science occupations (1005:1980):!!Life, physical, and social science occupations (1600:1980):!!Life, physical, and social science technicians (1900:1980)"
"B24010_186E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):"
"B24010_186M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):"
"B24010_187E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Community and social service occupations (2001:2060):"
"B24010_187M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Community and social service occupations (2001:2060):"
"B24010_188E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Community and social service occupations (2001:2060):!!Counselors, social workers, and other community and social service specialists (2001:2025)"
"B24010_188M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Community and social service occupations (2001:2060):!!Counselors, social workers, and other community and social service specialists (2001:2025)"
"B24010_189E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Community and social service occupations (2001:2060):!!Religious workers (2040:2060)"
"B24010_189M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Community and social service occupations (2001:2060):!!Religious workers (2040:2060)"
"B24010_190E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Legal occupations (2100:2180):"
"B24010_190M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Legal occupations (2100:2180):"
"B24010_191E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Legal occupations (2100:2180):!!Lawyers and judicial law clerks (2100:2105)"
"B24010_191M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Legal occupations (2100:2180):!!Lawyers and judicial law clerks (2100:2105)"
"B24010_192E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Legal occupations (2100:2180):!!Judges, magistrates, and other judicial workers (2110)"
"B24010_192M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Legal occupations (2100:2180):!!Judges, magistrates, and other judicial workers (2110)"
"B24010_193E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Legal occupations (2100:2180):!!Legal support workers (2145:2180)"
"B24010_193M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Legal occupations (2100:2180):!!Legal support workers (2145:2180)"
"B24010_194E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):"
"B24010_194M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):"
"B24010_195E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Postsecondary teachers (2205)"
"B24010_195M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Postsecondary teachers (2205)"
"B24010_196E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):"
"B24010_196M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):"
"B24010_197E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):!!Preschool and kindergarten teachers (2300)"
"B24010_197M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):!!Preschool and kindergarten teachers (2300)"
"B24010_198E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):!!Elementary and middle school teachers (2310)"
"B24010_198M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):!!Elementary and middle school teachers (2310)"
"B24010_199E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):!!Secondary school teachers (2320)"
"B24010_199M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):!!Secondary school teachers (2320)"
"B24010_200E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):!!Special education teachers (2330)"
"B24010_200M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Primary, secondary, and special education school teachers (2300:2330):!!Special education teachers (2330)"
"B24010_201E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Librarians, curators, and archivists (2400:2440)"
"B24010_201M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Librarians, curators, and archivists (2400:2440)"
"B24010_202E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Other teachers and instructors, education, training, and library occupations (2350,2360,2545:2555)"
"B24010_202M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Educational instruction, and library occupations (2205:2555):!!Other teachers and instructors, education, training, and library occupations (2350,2360,2545:2555)"
"B24010_203E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Arts, design, entertainment, sports, and media occupations (2600:2970):"
"B24010_203M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Arts, design, entertainment, sports, and media occupations (2600:2970):"
"B24010_204E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Arts, design, entertainment, sports, and media occupations (2600:2970):!!Art and design workers (2600:2640)"
"B24010_204M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Arts, design, entertainment, sports, and media occupations (2600:2970):!!Art and design workers (2600:2640)"
"B24010_205E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Arts, design, entertainment, sports, and media occupations (2600:2970):!!Entertainers and performers, sports, and related workers (2700:2770)"
"B24010_205M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Arts, design, entertainment, sports, and media occupations (2600:2970):!!Entertainers and performers, sports, and related workers (2700:2770)"
"B24010_206E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Arts, design, entertainment, sports, and media occupations (2600:2970):!!Media and communication equipment workers (2805:2970)"
"B24010_206M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Education, legal, community service, arts, and media occupations (2001:2970):!!Arts, design, entertainment, sports, and media occupations (2600:2970):!!Media and communication equipment workers (2805:2970)"
"B24010_207E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):"
"B24010_207M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):"
"B24010_208E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):"
"B24010_208M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):"
"B24010_209E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Physicians and surgeons (3065:3100)"
"B24010_209M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Physicians and surgeons (3065:3100)"
"B24010_210E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Therapists (3150:3245)"
"B24010_210M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Therapists (3150:3245)"
"B24010_211E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Registered nurses (3255)"
"B24010_211M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Registered nurses (3255)"
"B24010_212E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Nurses, all other (3256:3258)"
"B24010_212M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Nurses, all other (3256:3258)"
"B24010_213E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Other health diagnosing and treating practitioners and technical occupations (3000:3050,3110:3140,3250,3261,3270,3550)"
"B24010_213M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health diagnosing and treating practitioners and other technical occupations (3000:3270,3550):!!Other health diagnosing and treating practitioners and technical occupations (3000:3050,3110:3140,3250,3261,3270,3550)"
"B24010_214E","Estimate!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health technologists and technicians (3300:3545)"
"B24010_214M","Margin of Error!!Total:!!Female:!!Management, business, science, and arts occupations (0010:3550):!!Healthcare practitioners and technical occupations (3000:3550):!!Health technologists and technicians (3300:3545)"
"B24010_215E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):"
"B24010_215M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):"
"B24010_216E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Healthcare support occupations (3601:3655):"
"B24010_216M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Healthcare support occupations (3601:3655):"
"B24010_217E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Healthcare support occupations (3601:3655):!!Nursing, psychiatric, and personal and home health aides (3601:3605)"
"B24010_217M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Healthcare support occupations (3601:3655):!!Nursing, psychiatric, and personal and home health aides (3601:3605)"
"B24010_218E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Healthcare support occupations (3601:3655):!!Occupational and physical therapist assistants and aides (3610:3620)"
"B24010_218M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Healthcare support occupations (3601:3655):!!Occupational and physical therapist assistants and aides (3610:3620)"
"B24010_219E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Healthcare support occupations (3601:3655):!!Other healthcare support occupations (3630:3655)"
"B24010_219M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Healthcare support occupations (3601:3655):!!Other healthcare support occupations (3630:3655)"
"B24010_220E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):"
"B24010_220M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):"
"B24010_221E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!First-line supervisors of law enforcement workers (3700:3710)"
"B24010_221M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!First-line supervisors of law enforcement workers (3700:3710)"
"B24010_222E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!First-line supervisors of firefighting and prevention workers (3720)"
"B24010_222M","Margin of Error!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!First-line supervisors of firefighting and prevention workers (3720)"
"B24010_223E","Estimate!!Total:!!Female:!!Service occupations (3601:4655):!!Protective service occupations (3700:3960):!!Miscellaneous First-Line Supervisors, Protective Service Workers (3725:3735)"
